2015-02-04 06:53:36: -- Analysis Started by User
2015-02-04 06:53:37: Changes: 7,546, Conflicts: 0, CopyTime: 0, CopyState: 0/259, Errors: 0, All: 7812
2015-02-04 06:53:37: Left to Right: Delete File: 7546 
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/Assets/StoreLogo.scale-240.png'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/Assets/WideLogo.scale-240.png'
2015-02-04 06:53:40: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/Assets'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/bin/Debug/App.xbf'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/bin/Debug/AppBar-03.build.appxrecipe'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/bin/Debug/AppBar-03.exe'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/bin/Debug/AppBar-03.pdb'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/bin/Debug/AppBar-03.xr.xml'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/bin/Debug/AppxManifest.xml'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/bin/Debug/MainPage.xbf'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/bin/Debug/resources.pri'
2015-02-04 06:53:40: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/bin/Debug'
2015-02-04 06:53:40: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/bin'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/MainPage.xaml'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/MainPage.xaml.cs'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/App.g.cs'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/App.g.i.cs'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/App.xaml'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/App.xbf'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/AppBar-03.csproj.FileListAbsolute.txt'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/AppBar-03.exe'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/AppBar-03.pdb'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/AppBar-03.xr.xml'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/DesignTimeResolveAssemblyReferencesInput.cache'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/intermediatexaml/AppBar-03.exe'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/intermediatexaml/AppBar-03.pdb'
2015-02-04 06:53:40: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/intermediatexaml'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/layout.resfiles'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/layout.resfiles.intermediate'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/MainPage.g.cs'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/MainPage.g.i.cs'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/MainPage.xaml'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/MainPage.xbf'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/MultipleQualifiersPerDimensionFound.txt'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/pri.resfiles'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/pri.resfiles.intermediate'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/priconfig.xml'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/priconfig.xml.intermediate'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/ProjectArchitectures.txt'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/qualifiers.txt'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/qualifiers.txt.intermediate'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/resources.resfiles'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/resources.resfiles.intermediate'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/TemporaryGeneratedFile_036C0B5B-1481-4323-8D20-8F5ADCB23D92.cs'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/TemporaryGeneratedFile_5937a670-0e60-4077-877b-f7221da3dda1.cs'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/TemporaryGeneratedFile_E7A71F73-0F8D-4B9B-B56E-8E70B10BC5D3.cs'
2015-02-04 06:53:40: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/TempPE'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/XamlSaveStateFile.xml'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug/XamlTypeInfo.g.cs'
2015-02-04 06:53:40: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj/Debug'
2015-02-04 06:53:40: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/obj'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/Package.appxmanifest'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/Properties/AssemblyInfo.cs'
2015-02-04 06:53:40: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03/Properties'
2015-02-04 06:53:40: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03.sln'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03/AppBar-03.v12.suo'
2015-02-04 06:53:40: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-03'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/App.xaml'
2015-02-04 06:53:40: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/App.xaml.cs'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/AppBar-04.csproj'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/Assets/Logo.scale-240.png'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/Assets/SmallLogo.scale-240.png'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/Assets/SplashScreen.scale-240.png'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/Assets/Square71x71Logo.scale-240.png'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/Assets/StoreLogo.scale-240.png'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/Assets/WideLogo.scale-240.png'
2015-02-04 06:53:41: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/Assets'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/bin/Debug/App.xbf'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/bin/Debug/AppBar-04.build.appxrecipe'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/bin/Debug/AppBar-04.exe'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/bin/Debug/AppBar-04.pdb'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/bin/Debug/AppBar-04.xr.xml'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/bin/Debug/AppxManifest.xml'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/bin/Debug/MainPage.xbf'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/bin/Debug/resources.pri'
2015-02-04 06:53:41: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/bin/Debug'
2015-02-04 06:53:41: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/bin'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/MainPage.xaml'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/MainPage.xaml.cs'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/App.g.cs'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/App.g.i.cs'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/App.xaml'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/App.xbf'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/AppBar-04.csproj.FileListAbsolute.txt'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/AppBar-04.exe'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/AppBar-04.pdb'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/AppBar-04.xr.xml'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/DesignTimeResolveAssemblyReferencesInput.cache'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/intermediatexaml/AppBar-04.exe'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/intermediatexaml/AppBar-04.pdb'
2015-02-04 06:53:41: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/intermediatexaml'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/layout.resfiles'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/layout.resfiles.intermediate'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/MainPage.g.cs'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/MainPage.g.i.cs'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/MainPage.xaml'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/MainPage.xbf'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/MultipleQualifiersPerDimensionFound.txt'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/pri.resfiles'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/pri.resfiles.intermediate'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/priconfig.xml'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/priconfig.xml.intermediate'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/ProjectArchitectures.txt'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/qualifiers.txt'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/qualifiers.txt.intermediate'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/resources.resfiles'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/resources.resfiles.intermediate'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/TemporaryGeneratedFile_036C0B5B-1481-4323-8D20-8F5ADCB23D92.cs'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/TemporaryGeneratedFile_5937a670-0e60-4077-877b-f7221da3dda1.cs'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/TemporaryGeneratedFile_E7A71F73-0F8D-4B9B-B56E-8E70B10BC5D3.cs'
2015-02-04 06:53:41: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/TempPE'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/XamlSaveStateFile.xml'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug/XamlTypeInfo.g.cs'
2015-02-04 06:53:41: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj/Debug'
2015-02-04 06:53:41: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/obj'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/Package.appxmanifest'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/Properties/AssemblyInfo.cs'
2015-02-04 06:53:41: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04/Properties'
2015-02-04 06:53:41: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04.sln'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04/AppBar-04.v12.suo'
2015-02-04 06:53:41: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-04'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/App.xaml'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/App.xaml.cs'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/AppBar-05.csproj'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/Assets/Logo.scale-240.png'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/Assets/SmallLogo.scale-240.png'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/Assets/SplashScreen.scale-240.png'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/Assets/Square71x71Logo.scale-240.png'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/Assets/StoreLogo.scale-240.png'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/Assets/WideLogo.scale-240.png'
2015-02-04 06:53:41: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/Assets'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/bin/Debug/App.xbf'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/bin/Debug/AppBar-05.build.appxrecipe'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/bin/Debug/AppBar-05.exe'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/bin/Debug/AppBar-05.pdb'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/bin/Debug/AppBar-05.xr.xml'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/bin/Debug/AppxManifest.xml'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/bin/Debug/MainPage.xbf'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/bin/Debug/resources.pri'
2015-02-04 06:53:41: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/bin/Debug'
2015-02-04 06:53:41: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/bin'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/MainPage.xaml'
2015-02-04 06:53:41: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/AppBar/AppBar-05/AppBar-05/MainPage.xaml.cs'
